"","text","sentiment"
"1"," postman delivers first class postman film review michael redman copyright michael redman warning opinion film definitely minority reviewers perhaps hits many cinematic buttons postapocalypse stories hope desperate situation grassroots uprisings kevin costner even worse thought waterworld watchable read following particular grains salt year things fallen apart due world war late nineties resulting threeyear winter devastating plague life former united states reduced isolated primitive fiefdoms although future looks like western film opens kevin costner characters name never revealed wandering utah wastelands mule bill company giving extraordinarily bad shakespearean performances exchange food lodging costner outsider land outsiders running even worse luck forcibly conscripted racially pure holnist army general bethlehem will patton ragtag retrofuturistic cavalry descendent militia groups even called clan brutal boot camp can see coming mile away escapes taking shelter wrecked postal truck liberates uniform mail bag skeleton cab longer use either reaches oregon land beautiful women bright youngsters rock roll pretends representative restored congress united states america scam gets inside walled towns promise mail delivery renews optimism hearts inhabitants food opportunities come way form spirited abby olivia williams wants father child husband sterile shortly husband killed bethlehem postman costner referred rest film become reluctant item although postman knows hes running fraud concept renewed communications sets kids imagination afire especially ford lincoln mercury larenz tate secondincommand form new pony express dedicated getting mail revived postal service doubles army fight holnists tyranny postman become symbol hope rube goldberg manner although movie appeals sensibilities many things wrong can hardly counted derivitive costners waterworld clint eastwood westerns theres little havent seen dozens times film often downright corny scene postman horseback grabs letter hands brighteyed child embarrassing slowmotion banality films final minutes left cutting room floor despite films excessive three hour length several things never explained war civilization change rapidly everyone horses come law eights bethlehem lives seems origins somewhere beyond film believe rest world shape hasnt made way west help conquer jumbled symbolism doesnt appear make sense tale obviously saying communication can defeat evil much way internet potential topple governments beyond oddities evil army called holnists sounds coincidentally like new age holism another coincidence takes place just one year many ancient prophesies including ending mayan calendar predict new world mankind general named bethlehem seems reason sometimes movie feels like joke army postal workers armed guns considering headlines recent years takes tremendous leap faith cheer guys even difficult accept repowering federal government heroes given current climate country distrust big government asking lot audience get behind films nationalism even numerous flaws movie comes together weaknesses doubtful postman going find much audience us going good time besides awaiting fall civilization caused year millennium computer bug michael redman written column years like announce michael redman arrested near indianapolis last week accepting illicit package federal express best knowledge perhaps similarlynamed person used kevin costners postal service ","pos"
"2"," release dolores claiborne wide release weekend adds another entry long list film adaptations stephen kings work slowmoving character study provides outstanding acting performances principals suffers tepid conclusion inconsistent direction may wide commercial appeal maid dolores claiborne found brandishing rolling pin standing bloody dead body employer seems like openandshut murder case upon hearing death via mysterious fax dolores estranged bitter daughter esquire magazine writer selena st george returns new york back tiny island village childhood home two clash horns story behind mysterious death dolores abusive husband two decades ago ruled accident despite protests detective john mackey revealed dolores kill husband kill employer dolores claiborne certainly character study suspense thriller consequently fortunate cast includes hollywoods finest character actors bates leigh strathairn kathy bates plays films title character gives sensational lead performance dolores claiborne essentially showcase talent bates character huge amount screen time dominates screen producing character compelling arresting watch character go two decades history via flashbacks kathy bates performance awardcalibre stuff rest cast also good jennifer jason leigh plays perpetually sour bitter helena st george well christopher plummer seems enjoying dolores everpresent nemesis determined detective john mackey david strathairn particularly interesting suitably smarmy despicable dolores husband joe st george judy parfitt fine dolores tyrannic socialite employer vera donovanit interesting see say meg foster role child actor ellen muth also worth noting young selena flashback sequences impressive direction dolores claiborne taylor hackford wildly varies throughout film ranging parts quite clever right parts embarrassingly hokey segues flashbacks present hitandmiss terms effectiveness pacing film tends numbingly slow tends undermine suspense might built however cinematography gabriel beristain wonderfuli particularly like chilling iceblue hue permeating presentday scenes contrasting well many nova scotia ocean shotsand danny elfman provides surprisingly understated score film seem commercial potential dolores claiborne limited none performers film classified big draw pacing may turnoff expecting gripping suspense film filled twists turns car crashes axewielding psychopaths although essentially film genre release now may also hurt negative perception king works even recent critical success shawshank redemption stand dolores claiborne suffers unsatisfying conclusion moves slowly however performances uniformly excellent particularly kathy bates film moments fourstar scale give dolores claiborne three stars ","pos"
"3"," andy leaves cowboy camp mother holds yard sale scrounges room old toys one toys wheezy penguin broken squeaker woody tom hanks saddles andys dog rides yard rescue wheezy woody succeeds mission doesnt make back house al unscrupulous owner als toy barn recognizes woody rare collectors item steals buzz lightyear tim allen leads hamm john ratzenberger mr potato head don rickles slinky dog jim varney rex wallace shawn city find friend meanwhile woody discovers reason kidnapped al collected every piece merchandising tv puppet show woodys roundup except woody doll now collection complete al plans sell woody roundup gangbullseye horse jessie cowgirl joan cusack stinky pete old prospector kelsey grammer toy museum japan gang happy move theyve storage years waiting woody woody doesnt go theyll closed dark box possibly forever trying convince stay jessie tells woody abandoned owner grew woody realizes days beloved toy numbered woody ponders whether go japan go home andy buzz boys invade als toy barn buzz know replaced another buzz doesnt know hes toy new buzz generates movies biggest laughs leads toys assault zurgs fortress excuse als apartment building original toy story won central themes reflected grownup sensibility rather usual thisiswhatwethinkkidswanttohear kids movies take position every person special extraordinary destiny fulfill toy story buzz discovered wasnt special just like everyone else buzz sank suicidal depression woody showed buzz toy worthwhile toy loved toy makes child happy words okay ordinary love purpose life us probably come conclusion realize space rangers never going toy story addresses question raised conclusion drawn first movie woody forced recognize andy will grow forget will likely discarded abandoned sealed dark box attic another big grownup theme everything ends theme introduced early movie woodys arm torn andy places shelf rather taking cowboy camp shelf woody meets wheezy whos dusty broken forgotten toys shocked woody shelved worry woodys ride cent box yard sale suicide attempt hes stolen woody decide long life display case uncertain future andy pals course spite heavy themes toy story explores also funny laughs come toys assault als toy barn apartment building brief substitution new still delusional buzz welcome surprise id wondered sequel funny original without pompous attitude buzz displayed original vocal performances firstrate tom hanks stands level enthusiasm puts work however one voiceover also stands horribly miscast kelsey grammer sounds nothing like old prospector although lot voiceover work commercials simpsons sideshow bob grammer makes slight variations voice doesnt range pull role like stinky pete animation even better first especially impressive textures figures can now see difference flesh plastic first movie people looked just like toys now human skin looks soft slight bluish tint can also see bo peep porcelain can tell longwinded phrasing common merchandising disney pixars toy story pixars coming party celebrate appended first project hilarious short two desklamps rubber ball beginning movie made short incredible one considers relatively primitive level computer technology available downside toy story follows formula original closely sequel comes bit stale sections tend drag overall though great time found story worthy successor first toy story bottom line one really fun whole family ","pos"
"4"," love family one strongest driving forces mans life especially fostered family precarious circumstances thematically cinema love family used frequently emphatically highlight abstract aspects characters rare however develop outstandingly roberto benignis neoclassic drama life beautiful central cast father mother son benigni demonstrates wonderful undying love family shares best times worst times life beautiful guido orefice roberto benigni directing sixth time career italian jew master con man aspiring waiter extraordinaire living italy lives carefree life good fortune made even better happens upon pretty schoolteacher named dora nicoletta braschi although dora already engaged guido manages sweep feet persuades marry instead two child named joshua giorgio cantarini unfortunately happy family third reich nazi minions occupy italy imprison jews work camps movie takes dramatic turn movies theme family love becomes strongest although prior turning point benigni plays guido sort goofy charm relaxes role ensure sons happiness now instead awkwardly seducing sweet dora constantly reassures son everything will right benignis performance truly wellrounded one certainly one fluid turns year supports strong well movie truly excels script life beautiful selfproclaimed fable one tells story grand twopart fashion certain parts manages sink level saturday night live spinoff number humorous skits connected token plot movies second half scripts circular nature becomes admirably obvious characters make reprise appearances fine form certain events intially curious become critically linked plots outcome fans foreign film will see memorable motion picture novice moviewatchers may take opportunity see first artsy film life beautiful artsy movie convention easily accessible everyone fine thematic picture ","pos"
"5","sometimes find th century british costume dramas little hard relate time distance rules conventions social class deserves resentment rather sympathy yet somehow movies well made always get caught story wings dove fits pattern kate helena bonham carter merton linus roache love merton newspaper writer like marry kate kates job will member british upper class father lost familys money wealthy aunt agreed take care married nice rich man naturally newspaper writers wages dont count rich kate leads always ends giving cold shoulder ultimately hes marriageable kates american friend millie alison elliot stops visit way venice party millie catches glimpse merton likes sees kate realizes merton introduced millie might forget appears trying spare heartbreak inevitable breakup merton sees kate resents still love kate will accept substitute three along fourth friend elizabeth mcgovern end holiday venice together interactions quite complicated lets sum millie fallen merton merton feelings millie still love kate kate loves cant marry one hand shes trying match someone will make happy hand shes jealous couple clear solution presents kate realizes millie sick dying fact point decides merton marry millie dies millie will leave money merton will rich enough marry kate lets merton know schemes since will help win kate reluctantly agrees kate leaves venice two ms can alone together merton finds pretending love millie lot like actually loving hes sure can separate two kate finds shes sure really wants merton falling love marrying anyone else brilliant scheme proves painful involved without revealing details suffice say situation ends badly title refers object mertons vain hope something might lift predicament one left feelings regret despair started promising relationship damaged greed anger jealousy interesting thought struck movie wings dove almost fits story line film noir couple conspires cheat someone money can live happily ever involvement deception makes less attractive things go wrong whole idea seems like awful liferuining mistake wouldnt call wings dove film noir comparison interesting acknowledged wonderful judge acting liked performances roache elliot roache successfully conveyed characters ambivalence toward millie near end hugs first staring space hes thinking plan kate giving fully embrace millie millies part didnt require much range elliot gave necessary bubbly personality made irresistible will probably file away wings dove lowtraffic corner mind sense sensibility persuasion settings far removed personal experience geographically historically socially still movies well made stories inevitably win ","pos"
"6"," costume drama set england elizabeth lush romantic political masterpiece upset crossing protestant queen respected catholic one court country whole passing queens royal family speak upset protestant crowened another catholic plus new queen elizabeth cate blanchette bastard baby previous queen marys father persecution catholics protestants isnt majority elizabeth elizabeth must face decision give personal pleasures lover joseph fiennes shakespeare love order rule successfully country years elizabeth shakespeare love set elizabethian era feature queen elizabeth judi dench plays love course yet found elizabeth stimulating involving love just elizabeth features great deal elizabeth found blanchette powerful hypnotic sense role elizabeth also featuring geoffrey rush richard attenborough pick best picture award dynamic important breathtaking film loyalty power greed trust shakespeare die book rights ","pos"
"7"," say tim burtons retelling planet apes fun barrel monkeys ok thats chest monkey puns promise seriously though planet apes one riproarin summer outing filled thrills action adventure wit bits funny dare say monkey business know know promised film buffs fond original burtons version includes couple tips hat movie mark wahlberg stars capt leo davidson deepspace pilot whose ship gets drawn magnetic field hurled future crash lands planet apes dominant species humans hunted captured sold slavery despite darker original burtons film heavy handed sanctimonious movies flashes humor surreal well typically burton organgrinder ape midget elderly ape taking wig removing false teeth prepares bed parents buy little girl pet young daughter seller advises parents get rid girl reaches puberty one thing dont want house human teenager says dont ape realize truth statement touches stamps movie burtons brand lines hearken back original movie sprinkled throughout first words spoken ape davidson astronaut regaining consciousness grabs simians foot try righting take stinking hand damned dirty human anyone familiar first version film will course recognize irony piece dialogue another burtons injokes charlton heston star original play chimpanzee father tim roths gen thade young chimp goes visit dying father one thing common hatred humans dying breath elder spews vile damn damn hell says expiring famous line hestons taylor shouted conclusion original discovering planets terrible secret performances throughout topnotch wahlberg plays davidson gungho hero confused somewhat frightened explorer wants return home reluctant lead human rebellion objective find way upsidedown planet hesitation makes character believable vulnerable roth ferocious cunning cruel savage fascist chimp wants rid planet vestiges humanity leaps bounds springs feet masterful turn helena bonham carter ari chimp believes apes humans can live peace equals smart compassionate characterization michael clarke duncan big brutal attar gorilla aid thade blindly follows leader faith shaken fine comic outing given paul giamatti limbo ape slave trader making living misery humans captures battle apes humans looms cowardly limbo pleads cant just get along echoing words rodney king much success planet apes goes burtons technical crew especially production designer rick heinrichs legendary rick baker created ape makeup burtons musical collaborator danny elfman provides another fine score though memorable work batman sleepy hollow movies letdown comes end burton tries outshock finale original comes close falls short otherwise planet apes summer movie amusement park ride filled lots action stunts laughs one feature expectations lived prerelease hype ","pos"
"8","catherine deane jennifer lopez psychologist hired participate project can enter minds comatose victims try interact subconscious attempt wake experiencing moderate success young boy coma boys parents arent happy apparent lack progress toll job adverse affects regular life trying assure boys parents wasnt hard enough new development arises furthers strain deanes mental faculties vicious serial killer named carl stargher vincent donofrio kidnapping women locking automated cell drowns slowly matter days soaking corpses bleach turn lifesized dolls just kidnapping latest victim locking cell stargher traumatic experience triggers schizophrenic virus brain causes sink eternal catatonia police led fbi agent peter novak vince vaughn able locate stargher clues left dumping previous victims body feel hope lost current victim due vegetative state last ditch attempt ask deane scientists created project undergo frightening task entering starghers mind try find location victim locked deadly cell cell will completely fill water next hours initial reports film described cross silence lambs matrix share characteristics films particularly first forty minutes seem almost like condensed version lambs cell also seems contain elements dreamscape brainstorm buzz around project firsttime feature film director tarsem singh won many awards video excuse losing religion wanted script fashion images instead cohesive story good portion film supports theory despite borrowed elements aforementioned films script contains several logically questionable moments cell feature remarkable imagery sequences delve someones mind incredibly beautiful including dank mind stargher whose thoughts reminiscent giger painting come life mixed tool music video proving singh adept filming strange wonderful images acclaim lead us believe first sequence takes place starghers mind far best featuring one ingenious traps ive ever seen film involving horse one seeing film will probably forget zoolike display starghers victims animated like marionettes stargher giant purple cape spans walls mental throne room film continued within dirty monstrous world deemed film brilliant alas sequences become silly go along despite painful nipple ring removal later film cast basically just excuse moderate plot semblance parade images least vincent donofrio turns usual bizarre psychotic performance magnified ten thanks environment film placed opinion donofrio one best creepy actors ever seen film film choices late completely awful excuse newton boys feeling minnesota thirteenth floor velocity gary begun rethink initial assessment character stargher excellent role though will probably lead bit typecasting detractors violence disturbing images will want stay far away film contains heavy doses besides nipple ring removal mention also starghers penchant hanging suspended floor rings pierce back legs prior catatonia capture will audiences recoiling sequence catherine enters starghers mind finds recreating disemboweling first victim also pretty disquieting one moment also features character intestines slowly removed body old fashioned hand cranked spitlike device narrative film cell sorely lacking collection images though cell extremely well done although latter sequences film contain fewer disturbing imagery first half singh done supposedly set make film solely purpose stringing remarkable images together unfortunately wellwritten script considered without cell just seems like music video see mtv provided course mtv allowed use graphic violence language music videos ","pos"
"9"," feel hesitation saying theres something mary best film will see year moment credits started roll end picture doubt mind seen masterpiece will remain unsurpassed remaining months good film gene siskel said fargo months dismissed notion ridiculous possibly know film great nothing possibly see future beat seeing farrellys hilarious surprisingly heartfelt masterwork now know siskel talking great film comes along daring brilliant simply enjoyable end just want stand cheer know instant just experienced something special now shocker mary grossest disgusting film ever viewed pink flamingos obviously notwithstanding movie rude guess inappropriate nature hard time sitting theater watching parents luckily seen warn forget blazing saddles animal house even former king grossout comedy monty pythons meaning life preludes farrellys assault senses fact may even funniest film ive ever pleasure seeing real contender monty python holy grail certainly hilarious come decade funny something also said overall sweetness mary huge heart see farrellys truly gifted filmmakers dont just present string dick fart jokes although plenty go around also wisely add unbelievable amount charisma main characters actually develop story progresses funny though just look outline story seems kind contrived predictable believe anything ben stiller plays ted shy clumsy teenage geek lusts school babe mary cameron diaz sticks retarded brother warren early brown cameraman believe scream dreams come true invites prom one films funniest scenes something goes wrong wont ruin know nothing film ted unable face mary ever jump present years selfloathing ted finally hires private detective pat healy suitably slimy matt dillon track can one last chance winning woman loved since high school healy finds mary still fullblown hottie decides try keep admittingly basic story line leaves little desired notreallyallthatfunny premise can sustain laughter nearly two hours somehow farrellys pull performances also right target ted stiller adds just right amount clumsy charm make character irritating normally lovable cameron diaz perfect role obvious reasons actor really grabs attention earl brown marys brother actor even come close playing mentally retarded man much natural ease brown displays know wont nominated guy counted comes time hand oscar nods february good actors though directors movie way guarantee almost every top ten list end year will see number one space occupied steven spielbergs wwii epic saving private ryan yes great film worthy recognition getting harder making great war film audience laugh hard cant breath minutes time ill let decide one critic sticking guns just something mary ","pos"
"10","allen star many brian depalma movie early eighties brief throwaway part towards end sight maid crooked financier keeping past performances allen wears little green velvet victorias secret ensemble begs question really need costume designer sight likely secure ms allen kind plaudits bestowed upon pam grier likewise returned obscurity appear another recent elmore leonard adaptation jackie brown intriguing see name kicking also starring credits given limited screen time real stars sight george clooney batman robin way excuse jennifer lopez selena whose winning chemistry coupled steven soderberghs freezeframe directorial technique help film retain charismatic charm leonards original work success get shorty three years ago filmmakers realized adapting elmore leonard novel can easier proposition trying dream storyline scratch sight clooney stars jack foley career criminal specializes unarmed robberyhe just waltzes banks politely makes withdrawal claiming partner just another customer happens will shoot manager teller doesnt comply jacks niceguy charm though hes lucky latest scam lands floridas glades correctional facility federal marshal karen sisco lopez coincidentally arrives prison just jack buddy ving rhames typically appealing breaking theres brief struggle jack bundles karen trunk getaway car cramped confines pressed intimately together jack karen start falling one another mutual attraction continues couple opposite sides law slip one anothers grasp karen follows jack detroit hes pull another heist time cache uncut diamonds incarcerated businessman richard ripley played toupeesporting albert brooks almost unrecognizable prison scenes final capergoneawry allen makes scant appearance clooneys range actor limited undeniable charm lopez easy eyes demonstrates depth portrayal karen tough yet tender professional dispenses hit men easily outmaneuvers sleazy pickup artists bar especially cute sequence karen fantasizes jack motel bathtub admirably supporting clooney lopez don cheadle fellow felon maurice snoopy miller steve zahn perennially stoned glenn michaels dennis farina karens dad affectionately buys piece add couple uncredited cameos jackie brown cast members sight proves lot fun hip clever shorty perhaps complex colorful brown loads fun nonetheless ","pos"
