"","text","sentiment"
"1"," upon time solitary ogre named shrek mike myers really annoyed discover swamp invaded three blind mice seven dwarves fairy tale characters land banished home lord farquaad john lithgow unwittingly befriended nonstop talking donkey eddie murphy shrek travels dulloc speak farquaad stumbles joust comes winner prize save princess fiona cameron diaz tower surrounded molten flame protected dragon can become farquaads bride ogre agrees task return getting solitary lifestyle back shrek took four writers ted elliott terry rossio road el dorado roger schulman balto joe stillman beavis butthead america adapt william steigs childrens book bad news theyve genericized already simple plotline heavily influence william goldmans princess bride good news theres much wacky humor culled fairy tales popular culture movie keep stitches get first inkling real treat one farquaads men intent rounding magical creatures offers five schillings possessed boy observing dreamworks rendition disneys animated pinocchio meanwhile within castle walls gingerbread man tortured farquaad spits icing yells eat breaking solemnly asking know muffin man shrek green giant bobbly antennaelike ears grumpy recluse really yearns fit although put habit making candles ear wax donkey hyperactive endearingly stunted creature can talk therefore believes will make great misfit pairing uncooperative shrek donkey proves worth sweet talking princessguarding dragon princess proves shade offbeat learning shes getting fairy tale issue rescue shes expecting fionas true colors exposed including opportunies tomboyish gross humor spark develops shrek scripts details gleefully impish constantly poking fun disney theme park world farquaads dulloc turnstyle entrance small world parody information booth blue bird meets undisneyish fate duetting fiona snow white style popular culture represented film references babe charlies angels via matrix myers chooses married axe murderer scottish brogue shrek order give voice heft may prove distracting anyone familiar film overall works eddie murphy steals show fasttalking motownsinging donkey proving talent vocal performer another wink disney donkey paired dragon creature murphy portrayed disneys mulan lithgows good choice supercilious heightchallenged villain lord farquaad diaz energetic ultimately nondescript voicing princess fiona better choice minnie driver whos proven terrific vocal talent diverse animations disneys tarzan princess mononoke south park movie computer animation looks terrific particularly donkey although wont elicit types oohs aahs pixars work toy story bugs life toy story keeping hip style pop music used like myers voice may initially jarring ultimately satisfies surveying bridal candidates via dating game parody broadcast snow whites evil queens mirror farquaad told fiona likes pina coladas cue jimmy buffet shrek good lessons kids humor targetted every age group family may derivative princess bride shrek addresses new generation similar sensibilities doesnt suffer comparison ","pos"
"2"," certainly just monster story kenneth branagh directoractorcowriter mary shelleys frankenstein kenneth branaghs new motion picture compete previous frankensteinfilms made throughout years almost every part world including controversial version directed james whale dark stormy nights lightning bolts charnel houses spare body parts laboratory victor frankenstein stirs steaming cauldron life effectful center film quieter thoughtful contains real story horrorfans will probably disappointed total lack horror branagh instead concentrated serious issues morality philosophy human elements story old fashioned horror cliches version much closer book previous adaptions classic novel film begins ends somewhere arctic ocean year bold captain steering ship unknown waters gole reach north pole costs ice closes around ship figure appears horizon man exhausted brink death approaches frightening crew name victor frankenstein kenneth branagh story terrifying will scare everyone venturing unknown myserious stranger begins tale precisely confession geneva remembering childhood youth laughter banquets parties happy life without troubles concerns victor lived father ian holm mother cherie lunghi surrogate sister helena boham carter servants happiness harmony idyllic lifestyle suddenly changed like thunder quite sky mother dies giving birth youngest brother shocked baffled gradually changed grief despair victor already interested science becomes obsessed death standing mothers grave says oh mother die one ever die will stop promiss proposing marridge surrogate sister promising return soon studies finished victor travels ingolstadt presuite medical career obsession totally overtakes working day night creating life death composing dead bodies frankenstein wanted create perfect man physically mentally strong electrical impulses managed breeth life creation result ugliness realizing done frankenstein tried undo work late creature escaped epidemic frankenstein hoped creation died returned home making plans wedding everything mothers death one one loved dying mysteriously whales picture although powerful never managed capture total depth novel brannagh less done another thing characters actors branagh developed every character assembled magnificent cast greatest performances comes de niro monster played among others charles ogle karloff lon chaney bela lugosi glenn strange christopher lee fred gwynne herman munster now robert de niro alone hated feared completely aware ugliness first like helpless abandoned child desperately reaching love later reads frankensteins journal learns composed dead bodies love turns rage seeking revenge capable killing without regret took throughout lifted ground slowly crushed neck killed saw face reveals savage nature creator yet never quite evil eyes vaulerbility loneliness palpable sympathy one living make peace rarely cinematic interpretation daemon approached level threedimensionality humanity portrayed novel another vital thing character victor frankenstein previous adaptions simply mad scientist trolls graveyards corpses creates monster god knows power electrical storm almost time granted charecter important vital charecter novel branagh introduces character victor frankenstein establishes obsession nature life death sets intellectual ideological conflict victor academic establishment somehow manages build rousing horrifying creation scene branagh plays frankenstein remarkable understanding character outside strong ambitious talented scientist deep unsecure fragile vaulerble constantly haunted ghosts past helen boham carter equally wonderful frankensteins surrogate sister end becomes wife little death drives apart rest cast playing secondary characters solid nothing less convincing visually film stunning especially makeup spinning camera constantly buildingup musical acore art direction production design costumes magnificent arctic ocean swiss alps dark forests plagueriddled streets ingolstadt mary shelleys frankenstein wonder behold kenneth branagh directs film script written shakespeare loved lies shallow grave hand film ends exacly hamlet creature sets creators body fire film ends frankenstein creation burning almost hellish fire darkness terrifying last closeup creatures smiling face can man create life abandon creation appearance horrifies actions attributable creature brought existence shelley answer questions certainly posed following example branagh film tragic saga playing god victor frankenstein evil man wanted change world better represents everything science stands acting without doubts never considering consequences actions produced francis ford coppola frankenstein resembles respects coppolas previous film dracula comparison can say dracula visuals even frankenstein can live comes story characters casting frankenstein stronger stronger every aspect neil jordans interview vampire although film perfect camera simply refuses stay still occasionally pushy score times tiering effective minor faults easily forgivable picture otherwise captivating stimulating branagh probably created one best best adaptions shellys classic novel ","pos"
"3","three things learned john malkovich getting elevator first day work th floor building always bring crowbar dont stand way wifes actualization man whenever entering portal mind another human wear old clothes hey muddy john malkovich original film come pike long time wildly surrealistic yet presented downtoearth funky style kind movie sticks head savoring sheer inventiveness storyline roll around wealth ideas contained within ethics relationships politics immortality nature identity theres lot think just dont forget fun clearly parties involved making film certainly starting writer charles kaufman wrote john malkovich without outline explains press notes blindly sense direction purpose important dont map start allows surprise stay engaged discover things hopefully allow unconscious surface spike jonze mark wahlbergs applicable ve buddy three kings takes whitehot director beastie boys sabotage awardwinning parody tv cop shows well numerous music videos commercials eschews typical mtv flash feature film debut jonze wisely realized storyline unusual effectively presented lowkey style flat matteroffact approach works perfectly theres cast john cusack plays control freak craig schwartz street performer periodically gets decked parents objecting remarkably expressive decidedly erotic puppet shows years marriage obsessive pet store employee lotte cameron diaz devolved passionate lovers two now little courteous roommates financially strapped craig takes job entrylevel file clerk lestercorp located th floor manhattan building navigating around dr lester orson bean yearold boss floris mary kay place lesters dotty secretary craig tries settle new position two things keep distracted first theres beautiful imperious maxine catherine keener delights tormenting craig obvious lust theres hole behind file cabinet turns portal mind actor john malkovich craig learns anyone enters portal gets whooshed subconscious malkovich can experience life point view enough concentration can even influence actions minutes visitor gets ejected unceremoniously dumped ditch side new jersey turnpike things get little weird way youre concerned gave away much plot rest assured barely scratched surface one satisfying aspects fable kaufman content simply milk laughs bizarre setup instead crawls dark premise completely craig crawls malkovich rummaging around toying various philosophical implications compromising another persons identity also examines consequences malkovisits craig lotte maxine course john malkovich performances superb malkovich best known mainstream audiences work dangerous liaisons line fire head psychopath guiltypleasure con air tweaks image dandy selfdeprecating turn far effete vaguely reptilian persona malkovich just another schlub drinking pals trying get laid incidentally charlie sheen also plays hilarious parody wellearned bad boy reputation always john cusack nails part handily pulling viewers along even craigs actions become unconscionable big surprises come catherine keener cameron diaz playing type kenner usually cast icy subordinate roles terrific highly intelligent extremely manipulative femme fatale cameron diaz barely recognizable mess brown curly hair sheds perpetually sunny smile draws big laughs woman thrown extreme sexual confusion taking ride malkovich john malkovich stumbles towards end jonze kaufman try hard resolve various subplots additional characters increasingly complex explanations lead cluttered finale regardless contemporary alice wonderland real treat enjoyed watching john malkovich later reflecting film resonance fully hit one point craig says know metaphysical can worms portal truer words never spoken ","pos"
"4"," people talking good old times actually want make bad times look better nice example behaviour contemporary attitude popular media towards new generations superseventies lost golden age chic fashion cult tv shows sexual freedom unchecked aids people actually live period gloomy decade marked lost ideals rampant inflation unemployment international terrorism fuel crisis loss faith almost anything previous generation stood feelings despair nihilism found reflections many films era martin scorseses taxi driver symbolises glory despair seventies celebrated movies protagonist travis bickle robert de niro year old former marine takes job taxi driver new york city cant sleep nights job gets exposed dark side apocalyptic megalopolis travis gradually gets alienated rest world bright spot life betsy cybil sheperd attractive woman working senator palantines presidential campaign date ends humiliating fiasco travis makes fatal mistake inviting porno movie theatre losing link better side world travis gradually descends psychosis becoming convinced mission life battle scum street purchases formidable arsenal guns begins physical preparations inevitable conflict conflict finally comes takes personal interest iris jodie foster year old prostitute temporarily took refuge taxi many great movies got cult status years taxi driver became object many interpretations critics scholars exploration universal subjects date back dostoyevski loss moral compass bleak reality dirty overpopulated industrial cities story set th century times others movie uses raskolnikovlike figure order portray burning problems america apparent inability deal consequences rapid social changes occurred previous decade brilliant performance robert de niro role lifetime can give arguments sides travis bickle lot common average viewers today many us share feelings isolation loneliness outrage towards crime drugs prostitution senseless street violence pathetic attempts establish kind human connection people around sometimes unusual circumstances like secret service agents pimps job interviewers make person goofy hero pathetic classic villain however average viewers sensible enough recognise tin line separate concerned citizens troubled souls fanatical madmen despite anything average viewer end actually cheers travis crusade scum something average person wants doesnt stomachlack brains de niros travis might come particular times places persons appear film mostly played character actors give distinctively feel wizzard played peter boyle presents link americas better past oldest taxi driver company therefore everybody assumes knows stuff obvious inadequacy giving advice troubled travis illustrates inability pre generations find answers problems gloomy decade characters hand show bad side new age matthew sport keitel befriended reallife pimps prepare role lifetime dressed like hippie iris found excuse escape world drugs child prostitution ideology counterculture porno movies element new times sexual freedom much even supposedly liberated betsy even politicians like senator palantine lost postvietnam postwatergate mess broad senseless messages cover lack serious program cant fool even idiots like travis past gone present bad even future seems bleak feeling pessimism cant washed away even ironic happy end travis world found desperate situation martin scorsese uses best cinematic skills order spill gloom schraders screenplay silver screen new york city night portrayed hell earth red light steam coming sewers give surreal almost stygian atmosphere another important element atmosphere score great bernard herrman whose efficient use jazz elements gives melancholy softens brutality motion picture one greatest ironies taxi driver fact movie protagonist famous wrong reason instead receiving cult status artistic merits many years tabloidfodder hinckley reallife reenactment events movie now two decades later life imitating art incidents get attention can finally enjoy taxi driver artistic glory ","pos"
"5","jerry springer got nothing wild things john mcnaughtons new thriller tackles tawdry themes less two hours springers notoriously sleazy talk show broadcasts two weeks bisexuality threesomes poolside catfights slutty rich bimbos even redneck gatorwrestling theyre part movies raucous complex storyline even trash tv topicality cant drag wild things crazy campfest plays like something youd find latenight usa network infinitely palatable solid ensemble cast despite smattering needless scenes sexual nature theres wicked fun wild things guilty pleasure theres guilty feeling involved good time high school guidance counselor sam lombardo matt dillon wellliked town blue bay especially pretty popular kelly van ryan denise richards whose family name among florida yachting enclaves financially prominent hoping take crush physical level kelly seductively slinks lombardos house washing jeep fundraiser next day tearfully admits trollop mother theresa russell raped long blue bay detectives ray duquette kevin bacon gloria perez daphne rubinvega listening similar allegations kellys rebel classmate suzie toller neve campbell lombardo maintains innocence hires neck bracesporting opportunistic lawyer ken bowden bill murray defend court previews give away following revelations havent seen movies spots television theater might want skip next paragraph crossexamining suzie witness stand bowden gets break admit alleged rapes never took place kelly concocted entire scheme angry lombardo sleeping mother pay lombardo damages kellys mother breaks daughters trust fund gives million lombardo kelly suzie actually working together plan take money run fast can duquette perez however begin suspect theres afoot case just false accusations theres major drawback wild things oversexed fault muchtalkedabout hotel room menageatrois dillon campbell richards turnoff also cut short sorry guys cut shorter movie grinds halt pure titillation often dont see far effective another example kevin bacon needlessly going full monty shower scene er thanks also bacons duquette feels simultaneously underdeveloped overwritten daphne rubinvega broadways rent tries compensate superfluous character theresa russell just plain wooden end open ask certain scenes involving three really necessary keeps movie throwaway junk engaging chain surprises predictable never seems end wild things twists crate full corkscrews gleefully overthetop nasty cant help charmed absurd showmanship great deal amusement also comes watching bill murray supporting part appears written sly comedic talent murrays stitch especially pulling beside van ryan limo winning lombardos case flipping dont leave closing credits hit screen youll miss films best part four bonus flashbacks smooth plot holes offering tiny turns plus final scene caps everything great stunner bombshell speaking bombshells denise richards plays almost every scene blue bikini top teen tease thing malicious allure never allowed flaunt starship troopers matt dillon flexes sleepyvoiced sex appeal pulls personality changes chameleonic precision neve campbell lovely ever except sporting blond wig gives suzie vengeful vulnerability makes interesting member conspiring trio reedited toned bit dynamics three actors carried film greater lengths given works well enough wild things highly entertaining indeed wild ","pos"
"6","let first say conditions forced watch matrix less ideal tried fair possible considering viewing experience significantly less ideal watched matrix theater serious need upgrades best times circumstances ever allowed show big budget special effects laden film like matrix theater owned parent company one hollywoods biggest studios hasnt even graduated stereo sound yet mono sound audience subjected sounded coming speaker many years past mandatory retirement age words sound sucked someone used digital sound movie theater bad sound doesnt anything add film im even going go horrible splicing job projectionist putting film together ive rant now regularly scheduled review sadly wont include commentary films sound im assuming spectacular im just guessing guess sound seems like fairly solid one considering visual quality matrix nothing short stunning visually sadly rest film pretty good doesnt quite measure obvious effort expended making film look darn good matrix core good concept although strays confusing side often liked keanu reeves plays computer hacker drawn frightening realization reality just hoax turns many years ago world devastated sort disaster now machines run planet humans spend lives sort incubator plugged computer network computers generating virtual reality world representation earth destroyed population planet never realizes entire life hoax really spend entire lives comatose except small band discovered horrible secret escaped virtual prisons now spend lives combating computers effort expose lie reeves character neo recruited band rebels led morpheus laurence fishburne newcomer carrieanne moss one hollywoods underrated actors joe pantoliano join fishburne band freedomfighters action sequences nothing short spectacular can attributed much amazing special effects many actors extensive preproduction training martial arts lends best martial arts sequences ever likely see film add wild effects computer generated world adds eyeful already said visuals far outpace rest film acting matrix bad certainly isnt real good either keanu reeves gives usual fairly emotionless performances although credit one better performances laurence fishburne hand often seemed forget scifi action film times delivered lines thought performing sort shakespearean drama joe pantoliano little used film made carrieanne moss turned surprisingly good performance first feature film role nice see cast much talent breathtaking looks give main actors healthy dose credit work obviously put physical training roles film clear small effort went getting moves perfectly fighting sequences also put much blame somewhat strained performances matrix dialogue terrible times places got way existential liking times just plain weird almost seems though writers difficult time trying figure explain concept movie decided make dialogue obtuse possible one figure heck talking thereby covering leaps faith may make departments logic believability major complaint matrix unsatisfying ending setup hokey frankly used many bad film ending just plain strange main reasons recommend matrix visual effects computer animation make real treat watch rest film acting dialogue degree plot detract high production values dont detract enough prevent recommending matrix fun way spend evening ","pos"
"7","disneys th animated feature retooling olympian legend crossed well superman story surprisingly soft center great wit great art great villain james woods hades lord underworld local lounge act cant quite stifle yawns induced bland hero colorfully monotonous sidekick danny devito satyrical trainer phil largely unremarkable soundtrack none alan menkendavid zippel tunes particular ly noteworthy lack lyrical snap others need memorable melodies boring ballads expect boring production numbers hercules bit long sit wont stay bored highlights include nifty round animated action herc battling cgi hydra steady stream anachronisms somebody call ixii pop references lets get ready rumble la aladdin several longoverdue jabs mouses marketing merchandising depart ments rocksolid hunchback still new world improvement pocohontas directed ron clements john musker voice credits including tate donovan susan egan bob goldthwait matt frewer samantha eggar paul shaffer lighting bolt zeus rip torn whos good summer also appearing trial error men black ","pos"
"8"," intolerance griffith told four different historical stories time cutting one stories builds fastpaced climax magnolia paul thomas anderson tells several stories just tangentially connected others yet stories going independent strange stories synchronized story builds tense moment appears intended tense moment lets tension dissolve tension dissipates one character starts singing song plotline major characters sing along even though scene toward end stories build tense moment almost characters somehow psychically linked creates strange effects stories empty desperate people dysfunctional relationships strands varying degrees bizarre content story dying man earl partridge jason robards wanting get touch son make amends phil parma philip seymour hoffman nurse frantic help partridge achieve final goal partridges young wife linda julianne moore getting anxious partridge dies unsuspected reason frank mackey tom cruise runs kinds selfhelp seminar businesses like much aims teaching disaffected men real shitheels dealing women angry backlash womens lib officer jim kurring john reilly patrolman need feel making world better place jimmy gator philip baker hall hosts popular childrens tv quiz show really exploits destroys children see stories current quiz kid stanley spector jeremy blackman former quiz kid donnie smith william macy film juggles stories three hours even time one story resolved satisfactorily story moves toward single bizarre common climax one seems much derail story common climax ambiguous many ways fails really tie stories film seems built around strange events weird history really little content stories though connected part one weird event magnolia will probably bring much deserved attention paul thomas anderson though opinion two previous films hard eight boogie nights better told stories interesting one starts look forward actors andersons company john reilly seems standard fixture particularly notable philip baker hall gave mesmerizing performance first scene hard eight several characters mesmerizing characteristic really used studies characters stories worth following wellrounded stories beginning middle end leave something desired film willing unexpected helps make film worth sitting rate scale low scale heavy spoiler heavy spoiler heavy spoiler heavy spoiler strange climactic event film get multiple messages filmmaker event seeing really happen actual fact since biblical times rains frogs interpreted signs displeasure gods however perfectly natural somewhat unnerving phenomenon cause associated whirlwinds know tornadoes land can rip land even objects size ground hurl air holding aloft reader may remember unfortunate cow twister smaller objects can hurled high atmosphere kept aloft updrafts surprisingly long periods time much hail chunks ice whirlwind water animals near surface frequently fish frogs may suffer fate essentially vacuumed whirlwind held aloft updrafts finally dropped elsewhere rain possible doubts creep rain frogs depicted film may greater scale pictured rain frogs seems unlikely frogs still alive dropped clear geographic conditions right los angeles sort phenomenon frankly idea points otherwise event quite believable see film much credible phenomena saw volcano film left ambiguous rain sign god since many references exodus frogs shall come thee upon thy people upon thy servants however rain frogs though feels biblical definitely biblical portent note previous verse says river shall bring forth frogs abundantly shall go bible referring rain infestation river reference frogs bible symbol uncleanness revelation ","pos"
"9","tbwp probably single profitable film ever surprising considering tiny us budget date earned excess us million thats shocking times profit rumours smart internet marketing ploy successful gaining cultlike fanatics word mouth coupled strings excellent reviews film just exploded boxoffice raking millions opening weekend shot mm video suspect film chronicles forays students go search legendary blair witch audiences put firstperson perspective entire misadventure often wobbly blurry times takes bit getting used beginning supposed material discovered woods disappeared edited put onto screen benefit audiences tbwp simply smart filmed look really stockshoot bunch students search blair witch school project one may suspect like truly simply lazy smart approach filmmaking simply amazing respect must say talk impact oh yes tbwp quite bit fact audience will find deeply disturbing especially last bit im revealing see cant help feel tad cheated knowing commercially successful film become finally indiefilm unwittingly found formula commercial appeal simply ploy big players right beginning well guess fact stays tbwp highly original clever will definitely leave something dreadful talk think weeks prior watching film gore special effects just cant get terribly smart film ","pos"
"10","james cmaerons breakthrough feature first films showcase obsession technology specfically technology run amok know plot machines engineered nuclear expressed purpose wiping human race human survivors systematically hunted destroyed however humans fighting back led heroic john connor stop connor machines send terminator arnold schwarzenegger back murder connors mother sara linda hamilton thus prevent connor ever born response humans send protector kyle reese played michael biehn images machines humans reliance machines dominate film even though characters know benign oil drillers will become ruthless hunter killers humans continue use machines climax star wars luke relies force alonehis spiritual powerto destroy death star terminator however sara must use another machinea giant hydraulic pressto vanquish enemy cameron seems implying reliance technology inescapableand hes happy unabated technological growth brings terminators obsession apocalypse plenty imagery regarding armageddon thousands human skulls line streets future la children watch flames burning television terminator arrives almost biblical lightning storm precedes even though future set doubt world headed end movie machines will rise humans will struggle existence sara can await cameron doesnt wimp like terminator end world human races fault humans created evil machines first place back cold war still full effect film must seen apt metaphor nuclear war another obsession camerons days one can read criticism machinelike behavior humans true humanizing touches put paul winfields lance henriksens detective characters terminator also able move city undetected cameron also draw parallels mechanical efficiency terminator reese first arrive la technical standpoint terminator well done arnold schwarzenegger perfect antagonistunstoppable merciless obdurate meant empathize ultimate killing machine schwarzeneggers later works eg commando fear cameron hurds script basically depicts one hour fortyfive minute chase taking moments explain time travel develop romantic subplot see hackneyed dialogue cameron now well known also considerable suspense especially first time viewer may unsure kyle reeses intentions cameron directs film rapid kinetic pace either camera moving something within frame movingusually occurs violence particularly graphic temple dooms heartpull scene outgrosses terminators brutally staged making much effective low budget film terminators special effects art direction especially la remarkably well done special mention made stop motion effects work end film depicting terminator endoskeleton best stop motion ever seen one thing doesnt hold years however linda hamiltons hairdo ","pos"
